window_id,event_id,location,fold,ground_truth_label,error_type,predicted_prob,threshold_used,confidence_margin,error_confidence,mean_keypoint_vis,min_keypoint_vis,high_vis_ratio,low_vis_ratio,max_down_vel,mean_down_vel,max_vel_mag,mean_vel_mag,peak_abruptness_ratio,down_motion_duration,mean_torso_scale,std_torso_scale
Le2i_Coffee_room_01_video (47)_w004,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,2e-06,0.47,0.469998,0.0,0.4186,0.0,0.3636,0.557,0.143567,-0.001901,0.158187,0.03142,0.0,7,0.998649,0.000675
Le2i_Coffee_room_01_video (47)_w005,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4352,0.0,0.3879,0.537,0.240763,-0.000289,0.261354,0.028522,0.0,9,0.998732,0.000611
Le2i_Coffee_room_01_video (47)_w006,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4148,0.0,0.3667,0.5685,0.240763,0.000891,0.261354,0.026005,270.0236,10,0.995404,0.003524
Le2i_Coffee_room_01_video (47)_w007,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.3975,0.0,0.3509,0.5939,0.070033,-0.000486,0.150352,0.022085,0.0,4,0.993083,0.001998
Le2i_Coffee_room_01_video (47)_w008,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.3979,0.0,0.3418,0.5848,0.232189,-4.4e-05,0.234299,0.016561,0.0,4,0.996593,0.002917
Le2i_Coffee_room_01_video (47)_w009,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4016,0.0,0.3412,0.5709,0.232189,-8.9e-05,0.234299,0.012894,0.0,3,0.999006,0.00059
Le2i_Coffee_room_01_video (47)_w010,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4089,0.0,0.3515,0.5558,0.083281,0.000345,0.161767,0.019576,240.7083,4,0.996894,0.002199
Le2i_Coffee_room_01_video (47)_w011,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4187,0.0,0.3709,0.5545,0.139843,-0.002531,0.188457,0.02972,0.0,6,0.984743,0.016876
Le2i_Coffee_room_01_video (47)_w012,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4216,0.0,0.3715,0.5461,0.334363,-0.002861,0.394194,0.066806,0.0,22,0.853355,0.146193
Le2i_Coffee_room_01_video (47)_w013,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4096,0.0,0.3533,0.5461,0.334363,0.000354,0.394194,0.08213,943.1162,28,0.766291,0.103464
Le2i_Coffee_room_01_video (47)_w014,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4289,0.0,0.4012,0.5418,0.105964,0.00045,0.209737,0.048822,234.7781,12,0.864223,0.086525
Le2i_Coffee_room_01_video (47)_w015,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4635,0.0,0.46,0.5212,0.06692,0.001583,0.163644,0.034447,42.2547,3,0.960201,0.037754
Le2i_Coffee_room_01_video (47)_w016,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4837,0.0,0.4782,0.4945,0.06692,0.000979,0.163644,0.029739,68.3131,2,0.99601,0.00475
Le2i_Coffee_room_01_video (47)_w017,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.487,0.0,0.4818,0.4885,0.080355,0.000263,0.111466,0.024465,304.4922,1,0.996841,0.003236
Le2i_Coffee_room_01_video (47)_w018,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,2e-06,0.47,0.469998,0.0,0.4748,0.0,0.4697,0.5048,0.110762,0.001078,0.139324,0.032188,102.6662,8,0.99587,0.002663
Le2i_Coffee_room_01_video (47)_w019,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,8e-06,0.47,0.469992,0.0,0.4669,0.0,0.4558,0.52,0.110762,0.001314,0.139324,0.034032,84.2021,8,0.996271,0.001892
Le2i_Coffee_room_01_video (47)_w020,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,8.5e-05,0.47,0.469915,0.0,0.4785,0.0,0.4685,0.5061,0.10902,0.000625,0.116475,0.027213,174.0248,7,0.99715,0.002398
Le2i_Coffee_room_01_video (47)_w021,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,3.9e-05,0.47,0.469961,0.0,0.4833,0.0,0.4745,0.4988,0.10902,0.001082,0.116475,0.020294,100.6976,6,0.998959,0.001118
Le2i_Coffee_room_01_video (47)_w022,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,1.5e-05,0.47,0.469985,0.0,0.4629,0.0,0.4479,0.5267,0.140018,-0.000238,0.240268,0.016368,0.0,3,0.998175,0.001464
Le2i_Coffee_room_01_video (47)_w023,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,2.5e-05,0.47,0.469975,0.0,0.4382,0.0,0.4036,0.5455,0.404698,-0.006216,0.417651,0.035033,0.0,18,0.993055,0.023852
Le2i_Coffee_room_01_video (47)_w024,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,FALL,TP,1.0,0.47,0.53,0.0,0.3908,0.0,0.3279,0.58,76.131805,-0.06046,79.278427,1.890088,0.0,39,0.689483,0.336022
Le2i_Coffee_room_01_video (47)_w025,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,FALL,FN,0.0,0.47,0.47,1.0,0.2281,0.0,0.1691,0.7582,76.131805,-0.941894,86.192497,6.292142,0.0,47,0.344073,0.223115
Le2i_Coffee_room_01_video (47)_w026,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.0664,0.0,0.0315,0.9509,62.326172,-0.640266,86.192497,6.789969,0.0,46,0.324226,0.231995
Le2i_Coffee_room_01_video (47)_w027,Le2i_Coffee_room_01_video (47),Coffee_room_01,1,FALL,FN,0.0,0.47,0.47,1.0,0.0255,0.0,0.0,1.0,54.401077,-0.161948,67.867401,8.786444,0.0,42,0.38873,0.252946
Le2i_Coffee_room_01_video (48)_w000,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4256,0.0,0.3909,0.5503,0.273738,0.020827,0.282003,0.053944,13.1428,28,0.948887,0.059293
Le2i_Coffee_room_01_video (48)_w001,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4245,0.0,0.3758,0.5636,0.273738,0.016216,0.282003,0.056706,16.8792,26,0.95676,0.061096
Le2i_Coffee_room_01_video (48)_w002,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,3.9e-05,0.47,0.469961,0.0,0.4292,0.0,0.3873,0.5642,0.118982,-0.002149,0.155914,0.04344,0.0,18,0.999259,0.000714
Le2i_Coffee_room_01_video (48)_w003,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,5e-06,0.47,0.469995,0.0,0.4467,0.0,0.4085,0.5418,0.104584,-0.001986,0.17396,0.036481,0.0,13,0.998236,0.002095
Le2i_Coffee_room_01_video (48)_w004,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,1e-06,0.47,0.469999,0.0,0.4754,0.0,0.4564,0.5061,0.096081,-0.000683,0.17396,0.020738,0.0,6,0.994519,0.002931
Le2i_Coffee_room_01_video (48)_w005,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4899,0.0,0.4721,0.4848,0.070182,-0.000508,0.082929,0.008461,0.0,1,0.992739,0.000843
Le2i_Coffee_room_01_video (48)_w006,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4888,0.0,0.4703,0.4861,0.082188,-0.000212,0.183164,0.013599,0.0,2,0.995066,0.002228
Le2i_Coffee_room_01_video (48)_w007,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.483,0.0,0.4745,0.5,0.131836,-0.018598,0.526821,0.050856,0.0,10,0.992898,0.009997
Le2i_Coffee_room_01_video (48)_w008,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4769,0.0,0.4715,0.5097,0.155262,-0.021973,0.803028,0.069569,0.0,14,0.987586,0.012415
Le2i_Coffee_room_01_video (48)_w009,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4758,0.0,0.4788,0.5109,0.516238,-0.004143,0.803028,0.048681,0.0,14,0.992503,0.010471
Le2i_Coffee_room_01_video (48)_w010,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4756,0.0,0.4848,0.5152,0.516238,8.5e-05,0.529104,0.037161,6003.4209,21,0.999082,0.000452
Le2i_Coffee_room_01_video (48)_w011,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4734,0.0,0.4848,0.5152,0.323121,0.000187,0.472715,0.037196,1716.8902,27,0.999129,0.000305
Le2i_Coffee_room_01_video (48)_w012,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4714,0.0,0.4848,0.5152,0.249574,0.001133,0.313218,0.037824,220.1483,29,0.998972,0.000215
Le2i_Coffee_room_01_video (48)_w013,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4666,0.0,0.4703,0.5182,0.426287,-0.002114,0.511717,0.05042,0.0,31,0.991579,0.018807
Le2i_Coffee_room_01_video (48)_w014,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4492,0.0,0.4309,0.5315,0.426287,0.022531,0.551557,0.088564,18.9188,38,0.964786,0.040394
Le2i_Coffee_room_01_video (48)_w015,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.456,0.0,0.4321,0.5285,0.247983,0.025706,0.551557,0.06674,9.6464,20,0.97082,0.040048
Le2i_Coffee_room_01_video (48)_w016,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,1e-06,0.47,0.469999,0.0,0.476,0.0,0.4636,0.5133,0.077245,0.001196,0.19551,0.026444,64.5326,5,0.99733,0.001607
Le2i_Coffee_room_01_video (48)_w017,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,3e-06,0.47,0.469997,0.0,0.4644,0.0,0.4473,0.5206,0.107144,0.001292,0.19551,0.036885,82.8774,15,0.998619,0.001155
Le2i_Coffee_room_01_video (48)_w018,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,3.6e-05,0.47,0.469964,0.0,0.4603,0.0,0.4382,0.5224,0.107144,0.001036,0.125488,0.035703,103.3517,14,0.998576,0.001427
Le2i_Coffee_room_01_video (48)_w019,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,7.7e-05,0.47,0.469923,0.0,0.4792,0.0,0.4655,0.503,0.082648,0.000658,0.108027,0.025638,125.3594,8,0.998857,0.001359
Le2i_Coffee_room_01_video (48)_w020,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,4e-05,0.47,0.46996,0.0,0.4915,0.0,0.4824,0.4879,0.061416,0.000334,0.21801,0.014591,183.3819,4,0.999441,0.000372
Le2i_Coffee_room_01_video (48)_w021,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,1e-05,0.47,0.46999,0.0,0.4907,0.0,0.4733,0.4848,0.063519,0.000676,0.21801,0.011418,93.8421,2,0.999614,0.00018
Le2i_Coffee_room_01_video (48)_w022,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,9e-06,0.47,0.469991,0.0,0.4882,0.0,0.4673,0.4848,0.340652,0.000812,0.384424,0.016629,418.8863,13,0.999765,0.000129
Le2i_Coffee_room_01_video (48)_w023,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,2.3e-05,0.47,0.469977,0.0,0.4883,0.0,0.4788,0.4885,0.340652,-0.000408,0.384424,0.016434,0.0,12,0.999729,0.000221
Le2i_Coffee_room_01_video (48)_w024,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,NORMAL,TN,0.000136,0.47,0.469864,0.0,0.474,0.0,0.4679,0.5097,0.110366,-0.004031,0.189066,0.0254,0.0,5,0.995295,0.011016
Le2i_Coffee_room_01_video (48)_w025,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,FALL,TP,0.760236,0.47,0.290236,0.0,0.4453,0.0,0.4218,0.537,1.453794,-0.038601,2.969346,0.196882,0.0,28,0.701051,0.327556
Le2i_Coffee_room_01_video (48)_w026,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,FALL,TP,0.823471,0.47,0.353471,0.0,0.4208,0.0,0.3782,0.5667,1.453794,-0.027342,2.969346,0.238127,0.0,39,0.421717,0.156709
Le2i_Coffee_room_01_video (48)_w027,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,FALL,TP,0.78887,0.47,0.31887,0.0,0.4058,0.0,0.3636,0.603,0.352899,0.002163,0.655691,0.072928,163.0429,20,0.445215,0.038635
Le2i_Coffee_room_01_video (48)_w028,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,FALL,TP,0.751493,0.47,0.281493,0.0,0.3998,0.0,0.3636,0.6194,0.211361,0.000549,0.404753,0.038546,384.5452,11,0.457211,0.016662
Le2i_Coffee_room_01_video (48)_w029,Le2i_Coffee_room_01_video (48),Coffee_room_01,1,FALL,TP,0.768661,0.47,0.298661,0.0,0.3966,0.0,0.3636,0.6255,0.216253,0.000799,0.404753,0.054729,270.4344,17,0.464403,0.030133
Le2i_Coffee_room_01_video (5)_w000,Le2i_Coffee_room_01_video (5),Coffee_room_01,1,NORMAL,TN,0.000278,0.47,0.469722,0.0,0.3533,0.0,0.2891,0.6352,0.810856,0.003284,0.885261,0.098246,246.8221,40,0.995324,0.003922
Le2i_Coffee_room_01_video (5)_w001,Le2i_Coffee_room_01_video (5),Coffee_room_01,1,NORMAL,TN,4.1e-05,0.47,0.469959,0.0,0.3925,0.0,0.3412,0.6,0.606776,0.002771,0.650061,0.063028,218.8994,30,0.99875,0.001769
Le2i_Coffee_room_01_video (5)_w002,Le2i_Coffee_room_01_video (5),Coffee_room_01,1,NORMAL,TN,2.8e-05,0.47,0.469972,0.0,0.4018,0.0,0.3576,0.5927,0.37434,0.001018,0.521131,0.033644,367.3658,19,0.999797,0.000296
Le2i_Coffee_room_01_video (5)_w003,Le2i_Coffee_room_01_video (5),Coffee_room_01,1,NORMAL,TN,6.9e-05,0.47,0.469931,0.0,0.4333,0.0,0.3982,0.5576,0.433528,-0.004233,0.497979,0.036221,0.0,18,0.999521,0.000692
Le2i_Coffee_room_01_video (5)_w004,Le2i_Coffee_room_01_video (5),Coffee_room_01,1,FALL,TP,0.987951,0.47,0.517951,0.0,0.4565,0.0,0.4279,0.5158,3.807438,-0.071175,5.899775,0.407464,0.0,34,0.898308,0.202737
Le2i_Coffee_room_01_video (5)_w005,Le2i_Coffee_room_01_video (5),Coffee_room_01,1,FALL,TP,1.0,0.47,0.53,0.0,0.4314,0.0,0.397,0.5321,117.753227,-0.025314,145.187943,3.963861,0.0,46,0.721188,0.237495
Le2i_Coffee_room_01_video (6)_w000,Le2i_Coffee_room_01_video (6),Coffee_room_01,1,NORMAL,TN,0.000167,0.47,0.469833,0.0,0.3635,0.0,0.3073,0.6267,0.729089,0.001454,0.942395,0.068819,501.0401,35,0.996711,0.004608
Le2i_Coffee_room_01_video (6)_w001,Le2i_Coffee_room_01_video (6),Coffee_room_01,1,NORMAL,TN,5.4e-05,0.47,0.469946,0.0,0.4002,0.0,0.3588,0.5873,0.346678,0.002787,0.428257,0.034101,124.3629,22,0.999715,0.00054
Le2i_Coffee_room_01_video (6)_w002,Le2i_Coffee_room_01_video (6),Coffee_room_01,1,NORMAL,TN,6.7e-05,0.47,0.469933,0.0,0.3925,0.0,0.34,0.5903,0.323183,0.000529,0.333231,0.026054,609.5459,12,0.999787,0.000237
Le2i_Coffee_room_01_video (6)_w003,Le2i_Coffee_room_01_video (6),Coffee_room_01,1,NORMAL,TN,5.2e-05,0.47,0.469948,0.0,0.4019,0.0,0.3497,0.5818,0.586636,-0.000962,0.815732,0.033322,0.0,18,0.999415,0.000716
Le2i_Coffee_room_01_video (6)_w004,Le2i_Coffee_room_01_video (6),Coffee_room_01,1,FALL,TP,0.583252,0.47,0.113252,0.0,0.4218,0.0,0.3818,0.5564,11.649049,0.031456,14.984735,0.327052,370.312,30,0.928685,0.170462
Le2i_Coffee_room_01_video (6)_w005,Le2i_Coffee_room_01_video (6),Coffee_room_01,1,FALL,TP,0.998988,0.47,0.528988,0.0,0.2326,0.0,0.2061,0.7503,11.649049,-0.021539,14.984735,0.394384,0.0,21,0.454338,0.443325
Le2i_Coffee_room_01_video (6)_w006,Le2i_Coffee_room_01_video (6),Coffee_room_01,1,FALL,TP,0.940846,0.47,0.470846,0.0,0.2148,0.0,0.1564,0.7364,6.662827,-0.07042,9.343699,0.411733,0.0,18,0.23815,0.221576
Le2i_Coffee_room_01_video (6)_w007,Le2i_Coffee_room_01_video (6),Coffee_room_01,1,FALL,TP,0.926327,0.47,0.456327,0.0,0.3825,0.0,0.2588,0.5285,6.662827,-0.018266,9.343699,0.660147,0.0,32,0.479767,0.093263
Le2i_Coffee_room_01_video (7)_w000,Le2i_Coffee_room_01_video (7),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.3877,0.0,0.3267,0.5933,0.270287,-0.001707,0.459812,0.043888,0.0,32,0.999484,0.000741
Le2i_Coffee_room_01_video (7)_w001,Le2i_Coffee_room_01_video (7),Coffee_room_01,1,NORMAL,TN,5e-06,0.47,0.469995,0.0,0.4104,0.0,0.3703,0.5788,0.148839,-0.0006,0.177037,0.029516,0.0,29,0.999821,0.000186
Le2i_Coffee_room_01_video (7)_w002,Le2i_Coffee_room_01_video (7),Coffee_room_01,1,NORMAL,TN,0.000119,0.47,0.469881,0.0,0.4314,0.0,0.3976,0.5539,0.232381,-0.015141,0.289557,0.046309,0.0,22,0.998862,0.001465
Le2i_Coffee_room_01_video (7)_w003,Le2i_Coffee_room_01_video (7),Coffee_room_01,1,FALL,TP,0.999438,0.47,0.529438,0.0,0.4407,0.0,0.4158,0.5327,16.159073,-0.013601,21.799831,1.38753,0.0,30,0.91069,0.175017
Le2i_Coffee_room_01_video (7)_w004,Le2i_Coffee_room_01_video (7),Coffee_room_01,1,FALL,TP,0.999536,0.47,0.529536,0.0,0.4355,0.0,0.3958,0.523,16.159073,-0.003001,21.799831,1.426724,0.0,40,0.712506,0.188656
Le2i_Coffee_room_01_video (8)_w000,Le2i_Coffee_room_01_video (8),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.3961,0.0,0.3509,0.6085,0.53069,-0.0005,0.531429,0.057411,0.0,32,0.997614,0.001743
Le2i_Coffee_room_01_video (8)_w001,Le2i_Coffee_room_01_video (8),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.3971,0.0,0.3436,0.5988,0.149053,-0.00128,0.355719,0.058618,0.0,25,0.993681,0.01365
Le2i_Coffee_room_01_video (8)_w002,Le2i_Coffee_room_01_video (8),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.42,0.0,0.3927,0.5697,0.162103,-0.007046,0.368449,0.067427,0.0,22,0.919793,0.074643
Le2i_Coffee_room_01_video (8)_w003,Le2i_Coffee_room_01_video (8),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.441,0.0,0.4503,0.5455,0.162103,-0.005159,0.368449,0.046261,0.0,10,0.838573,0.027524
Le2i_Coffee_room_01_video (8)_w004,Le2i_Coffee_room_01_video (8),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4447,0.0,0.4436,0.5394,0.218118,0.005183,0.44892,0.060745,42.0727,17,0.882341,0.071644
Le2i_Coffee_room_01_video (8)_w005,Le2i_Coffee_room_01_video (8),Coffee_room_01,1,FALL,TP,0.976264,0.47,0.506264,0.0,0.4195,0.0,0.3982,0.5588,15.254096,0.040808,19.300526,0.746762,373.7896,33,0.874103,0.258441
Le2i_Coffee_room_01_video (8)_w006,Le2i_Coffee_room_01_video (8),Coffee_room_01,1,FALL,TP,1.0,0.47,0.53,0.0,0.204,0.0,0.1879,0.783,39.050438,0.035406,39.386795,3.022928,1102.8888,25,0.481596,0.479943
Le2i_Coffee_room_01_video (8)_w007,Le2i_Coffee_room_01_video (8),Coffee_room_01,1,NORMAL,FP,1.0,0.47,0.53,1.0,0.0089,0.0,0.0061,0.9909,39.050438,0.0,39.386795,2.324805,38692618.228,8,0.076496,0.259863
Le2i_Coffee_room_01_video (8)_w008,Le2i_Coffee_room_01_video (8),Coffee_room_01,1,FALL,FN,0.341016,0.47,0.128984,0.658984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Le2i_Coffee_room_01_video (9)_w000,Le2i_Coffee_room_01_video (9),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4364,0.0,0.4133,0.5376,0.47789,0.017595,0.522393,0.063223,27.1596,31,0.918834,0.072915
Le2i_Coffee_room_01_video (9)_w001,Le2i_Coffee_room_01_video (9),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4292,0.0,0.3994,0.5436,0.47789,0.015416,0.522393,0.051183,30.9977,24,0.940231,0.082229
Le2i_Coffee_room_01_video (9)_w002,Le2i_Coffee_room_01_video (9),Coffee_room_01,1,NORMAL,TN,0.324671,0.47,0.145329,0.0,0.4227,0.0,0.38,0.5515,0.433835,-0.147333,6.849258,0.210093,0.0,16,0.983898,0.074818
Le2i_Coffee_room_01_video (9)_w003,Le2i_Coffee_room_01_video (9),Coffee_room_01,1,FALL,TP,1.0,0.47,0.53,0.0,0.3833,0.0,0.3273,0.583,118.186401,-0.035432,151.699326,4.753765,0.0,37,0.845371,0.214349
Le2i_Coffee_room_01_video (9)_w004,Le2i_Coffee_room_01_video (9),Coffee_room_01,1,FALL,TP,1.0,0.47,0.53,0.0,0.3832,0.0,0.3321,0.5794,118.186401,0.046871,151.699326,4.695261,2521.4645,43,0.726324,0.16091
Le2i_Coffee_room_01_video (9)_w005,Le2i_Coffee_room_01_video (9),Coffee_room_01,1,FALL,TP,0.914557,0.47,0.444557,0.0,0.403,0.0,0.3521,0.5691,2.620416,0.013813,3.063286,0.413434,189.6876,35,0.705183,0.041639
Le2i_Coffee_room_01_video (9)_w006,Le2i_Coffee_room_01_video (9),Coffee_room_01,1,FALL,TP,0.914045,0.47,0.444045,0.0,0.4037,0.0,0.3503,0.5703,4.764251,0.029399,6.450673,0.877038,162.0489,37,0.647909,0.120508
Le2i_Coffee_room_02_video (49)_w000,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.001398,0.49,0.488602,0.0,0.385,0.0,0.3194,0.5952,0.410305,0.000151,0.620912,0.052085,2699.3251,30,0.991511,0.006692
Le2i_Coffee_room_02_video (49)_w001,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.004164,0.49,0.485836,0.0,0.4123,0.0,0.3624,0.5636,0.171008,0.00064,0.5443,0.042703,266.768,22,0.971957,0.021827
Le2i_Coffee_room_02_video (49)_w002,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.004687,0.49,0.485313,0.0,0.4124,0.0,0.3642,0.5618,0.171008,0.000683,0.5443,0.046645,249.98,21,0.938309,0.02489
Le2i_Coffee_room_02_video (49)_w003,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.005387,0.49,0.484613,0.0,0.4171,0.0,0.3667,0.5552,0.373035,-0.003785,0.408939,0.044447,0.0,19,0.932796,0.028216
Le2i_Coffee_room_02_video (49)_w004,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.00773,0.49,0.48227,0.0,0.4232,0.0,0.3624,0.5485,0.53768,-0.000538,0.913944,0.052813,0.0,20,0.936146,0.025867
Le2i_Coffee_room_02_video (49)_w005,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.013499,0.49,0.476501,0.0,0.4202,0.0,0.3527,0.5515,0.53768,0.000397,0.913944,0.04732,1352.2818,19,0.952846,0.027953
Le2i_Coffee_room_02_video (49)_w006,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.013515,0.49,0.476485,0.0,0.412,0.0,0.3503,0.5667,0.142847,-0.000789,0.250528,0.03273,0.0,15,0.979924,0.013754
Le2i_Coffee_room_02_video (49)_w007,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.021496,0.49,0.468504,0.0,0.4039,0.0,0.3455,0.5806,0.142847,0.00232,0.143852,0.031286,61.5557,15,0.983896,0.013117
Le2i_Coffee_room_02_video (49)_w008,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.019334,0.49,0.470666,0.0,0.405,0.0,0.3436,0.5782,0.167199,0.001674,0.169311,0.023741,99.8484,15,0.991575,0.01021
Le2i_Coffee_room_02_video (49)_w009,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.017496,0.49,0.472504,0.0,0.4139,0.0,0.3582,0.5758,0.167199,-0.001289,0.169311,0.024862,0.0,12,0.995872,0.003786
Le2i_Coffee_room_02_video (49)_w010,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.003649,0.49,0.486351,0.0,0.4095,0.0,0.3679,0.5909,0.134922,-0.008411,0.151803,0.032045,0.0,10,0.980391,0.015048
Le2i_Coffee_room_02_video (49)_w011,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.001708,0.49,0.488292,0.0,0.4045,0.0,0.3642,0.5903,0.264107,0.000256,0.332036,0.053443,1027.8574,24,0.935995,0.034909
Le2i_Coffee_room_02_video (49)_w012,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.003354,0.49,0.486646,0.0,0.4221,0.0,0.3733,0.563,0.729356,0.005718,0.887911,0.060513,127.5305,32,0.940454,0.040675
Le2i_Coffee_room_02_video (49)_w013,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.006205,0.49,0.483795,0.0,0.4548,0.0,0.4248,0.5261,0.729356,0.001474,0.887911,0.041028,494.4086,26,0.988128,0.018033
Le2i_Coffee_room_02_video (49)_w014,Le2i_Coffee_room_02_video (49),Coffee_room_02,2,NORMAL,TN,0.063978,0.49,0.426022,0.0,0.4784,0.0,0.4606,0.4927,0.256106,0.000811,0.330742,0.031259,315.2782,20,0.999332,0.00075
